id	cog	domain
A0A4V1NXM3		bacteria
A0A4V1Q614		bacteria
A0A4V1TM99		bacteria
A0A4V1TNW6		bacteria
A0A4V2WSS8		bacteria
A0A4V3BRT9		bacteria
A0A4V3D9I3		bacteria
A0A4V5LZQ1		bacteria
A0A4V5PGE8		bacteria
A0A4V6NDE3		bacteria
A0A4V7IDH1		bacteria
A0A4V7IHV6		bacteria
A0A4Y3R8K1		bacteria
A0A4Y3TG72		bacteria
A0A4Y3VEP4		bacteria
A0A4Y4D405		bacteria
A0A4Y4KF56		bacteria
A0A4Y6N8X3		bacteria
A0A4Y6QT35		bacteria
A0A4Y8BM55		bacteria
A0A4Y8C5J0		bacteria
A0A4Y8C838		bacteria
A0A4Y8CGY4		bacteria
A0A4Y8I5Z9		bacteria
A0A4Z0BIB6		bacteria
A0A4Z0D7B6		bacteria
A0A4Z0D8H2		bacteria
A0A4Z0D8U5		bacteria
A0A4Z0D8W8		bacteria
A0A4Z0QNJ2		bacteria
A0A4Z0QQR6		bacteria
A0A4Z0QRT3		bacteria
A0A4Z0QTC9		bacteria
A0A4Z0R4F3		bacteria
A0A4Z0R557		bacteria
A0A4Z0R7F8		bacteria
A0A4Z0RAK4		bacteria
A0A4Z0RAN8		bacteria
A0A4Z0RBX3		bacteria
A0A4Z1CVF9		bacteria
A0A4Z8YSE7		bacteria
A0A502CJV2		bacteria
A0A502JTU0		bacteria
A0A502JXW7		bacteria
A0A502KQ41		bacteria
A0A504ZKA3		bacteria
A0A506V5N0		bacteria
A0A506VFE0		bacteria
A0A509AJF8		eukaryota
A0A509AK09		eukaryota
A0A509ALC1		eukaryota
A0A509AQH4		eukaryota
A0A509KZU4		bacteria
A0A509L526		bacteria
A0A509LAJ6		bacteria
A0A509LAX6		bacteria
A0A509LC38		bacteria
A0A509LDU4		bacteria
A0A509LIE9		bacteria
A0A509LJ95		bacteria
A0A509LJI8		bacteria
A0A509LL42		bacteria
A0A509LM13		bacteria
A0A510BCQ1		archaea
A0A510BD09		archaea
A0A510BH72		archaea
A0A510BHB0		archaea
A0A510C6H5		bacteria
A0A510THM5		bacteria
A0A511CXZ0		bacteria
A0A511TGN9		bacteria
A0A511UWJ7		bacteria
A0A512CZ75		bacteria
A0A512DCE5		bacteria
A0A512IFQ0		bacteria
A0A512JC16		bacteria
A0A512NN69		bacteria
A0A513U824		eukaryota
A0A514V8Z8		bacteria
A0A514VCG9		bacteria
A0A516GKK0		bacteria
A0A519EJY3		bacteria
A0A519EKE0		bacteria
A0A520M0J3		bacteria
A0A520M3B2		bacteria
A0A520MBW5		bacteria
A0A520QLD8		bacteria
A0A520S3C4		bacteria
A0A520VZZ8		bacteria
A0A520W0R8		bacteria
A0A520WBY1		bacteria
A0A520WC63		bacteria
A0A520WEK3		bacteria
A0A520XLX1		bacteria
A0A520XTU3		bacteria
A0A520Y3S7		bacteria
A0A520Y498		bacteria
A0A520Y5R3		bacteria
A0A520ZUJ0		bacteria
A0A521A0M7		bacteria
A0A521A9Z9		eukaryota
A0A521AA05		eukaryota
A0A521AA06		eukaryota
A0A521AA23		eukaryota
A0A521J428		bacteria
A0A521J4T2		bacteria
A0A521KCN5		bacteria
A0A521LZU7		bacteria
A0A521M775		bacteria
A0A521QN26		bacteria
A0A521RCL2		bacteria
A0A521RFD9		bacteria
A0A521RHX2		bacteria
A0A521RX06		bacteria
A0A521SAY6		bacteria
A0A521USS9		bacteria
A0A521USZ4		bacteria
A0A521UXJ2		bacteria
A0A522ASF9		bacteria
A0A522C1E7		bacteria
A0A522CAR4		bacteria
A0A522CKH5		bacteria
A0A522GQ27		bacteria
A0A522LX88		bacteria
A0A522N1E8		bacteria
A0A522N777		bacteria
A0A522PHN7		bacteria
A0A522PJB8		bacteria
A0A522PXD0		bacteria
A0A522Q4V1		bacteria
A0A522Q516		bacteria
A0A522QRU3		bacteria
A0A522QSK6		bacteria
A0A522T2Z1		bacteria
A0A522UQH7		bacteria
A0A522URE5		bacteria
A0A522UXV7		bacteria
A0A522UZ65		bacteria
A0A522V5W4		bacteria
A0A522V625		bacteria
A0A523A513		bacteria
A0A523A572		bacteria
A0A523A6P7		bacteria
A0A523A7J0		bacteria
A0A523A7Y4		bacteria
A0A523BPG0		bacteria
A0A523BWM3		bacteria
A0A523BX84		bacteria
A0A523BZY5		bacteria
A0A523C2K7		bacteria
A0A523C2L6		bacteria
A0A523CC80		bacteria
A0A523CD78		bacteria
A0A523CXA9		bacteria
A0A523D469		bacteria
A0A523D483		bacteria
A0A523D8Y4		bacteria
A0A523DUV0		bacteria
A0A523DYH8		bacteria
A0A523E3I0		bacteria
A0A523EBK5		bacteria
A0A523EED0		bacteria
A0A523EXN4		bacteria
A0A523EYS0		bacteria
A0A523F8Q5		bacteria
A0A523IFX8		bacteria
A0A523JC48		bacteria
A0A523KMI0		bacteria
A0A523L3N9		bacteria
A0A523L9K4		bacteria
A0A523M0U5		bacteria
A0A523M648		bacteria
A0A523M711		bacteria
A0A523MMG2		bacteria
A0A523NXD5		bacteria
A0A523NZD0		bacteria
A0A523QRZ1		bacteria
A0A523QUU0		bacteria
A0A523R310		bacteria
A0A523R5W0		bacteria
A0A523R772		bacteria
A0A523R774		bacteria
A0A523R860		bacteria
A0A523S977		bacteria
A0A523SSC9		bacteria
A0A523SV39		bacteria
A0A523TA21		bacteria
A0A523TTU9		bacteria
A0A523UWM8		bacteria
A0A523UX82		bacteria
A0A523UYV4		bacteria
A0A523UYX2		bacteria
A0A523V0J2		bacteria
A0A523V4P9		bacteria
A0A523VIZ5		bacteria
A0A523WKM8		bacteria
A0A523WL93		bacteria
A0A523XCW8		bacteria
A0A523XCY6		bacteria
A0A523XDT6		bacteria
A0A523XFT2		bacteria
A0A523XJU7		bacteria
A0A523XSX3		bacteria
A0A523XUG6		bacteria
A0A523XV33		bacteria
A0A523XWA3		bacteria
A0A523XX13		bacteria
A0A523Y6Q9		bacteria
A0A523Y9U4		bacteria
A0A523YM76		bacteria
A0A523YTI4		bacteria
A0A523YYW4		bacteria
A0A523Z093		bacteria
A0A523ZYX7		bacteria
A0A523ZZH5		bacteria
A0A524A417		bacteria
A0A524A9G4		bacteria
A0A524A9G7		bacteria
A0A524AQX0		bacteria
A0A524CIV5		archaea
A0A524EWG5		archaea
A0A524EYF5		archaea
A0A524GDD4		bacteria
A0A524GKK6		bacteria
A0A524GMJ3		bacteria
A0A524GMR6		bacteria
A0A524GRL1		bacteria
A0A524GV09		bacteria
A0A524H0V6		bacteria
A0A524H296		bacteria
A0A524H2B5		bacteria
A0A524HEI9		bacteria
A0A524IAY2		bacteria
A0A524IEI8		bacteria
A0A524J3J9		bacteria
A0A524J6L9		bacteria
A0A524N8Y4		bacteria
A0A524P6T7		bacteria
A0A524PAW6		bacteria
A0A524QGY4		bacteria
A0A525C187		bacteria
A0A525C259		bacteria
A0A525C536		bacteria
A0A525CDX1		bacteria
A0A525CEI1		bacteria
A0A525CHM8		bacteria
A0A525CHN5		bacteria
A0A525CP41		bacteria
A0A525CQV1		bacteria
A0A525CY70		bacteria
A0A525CYC5		bacteria
A0A525CYV6		bacteria
A0A525CZT8		bacteria
A0A525D1R1		bacteria
A0A525D211		bacteria
A0A525D6R4		bacteria
A0A525D733		bacteria
A0A525DAC2		bacteria
A0A525DDQ5		bacteria
A0A525DEC8		bacteria
A0A527ZQW1		bacteria
A0A528CHE1		bacteria
A0A528PJP0		bacteria
A0A530P0J0		bacteria
A0A532TZM5		bacteria
A0A532U1X4		bacteria
A0A532U4N3		bacteria
A0A532U4Q2		bacteria
A0A532U633		bacteria
A0A532U653		bacteria
A0A532U8L6		bacteria
A0A532UDI9		bacteria
A0A532UGK9		bacteria
A0A533HZE6		bacteria
A0A533RMQ1		bacteria
A0A533RR40		bacteria
A0A533RSN9		bacteria
A0A533RVZ8		bacteria
A0A533RYB3		bacteria
A0A533S094		bacteria
A0A533S4A9		bacteria
A0A533S6X8		bacteria
A0A533SE15		bacteria
A0A533SGZ1		bacteria
A0A533ZF32		bacteria
A0A534A569		bacteria
A0A534API9		bacteria
A0A534HL17		bacteria
A0A534IBC2		bacteria
A0A534JSP1		archaea
A0A534N6T7		bacteria
A0A534NSI7		bacteria
A0A534P2Z6		bacteria
A0A534PIJ2		bacteria
A0A534Q442		bacteria
A0A534QG62		bacteria
A0A534R2J3		bacteria
A0A534RKM5		bacteria
A0A534S6E5		bacteria
A0A534S8F8		bacteria
A0A534SF44		bacteria
A0A534SKP9		bacteria
A0A534SLF5		bacteria
A0A534SPH2		bacteria
A0A534TTM9		bacteria
A0A534TY89		bacteria
A0A534ULK7		bacteria
A0A534UP33		bacteria
A0A534UWF6		bacteria
A0A534UY44		bacteria
A0A534WDU6		bacteria
A0A534Y667		bacteria
A0A534YBZ5		bacteria
A0A534ZB34		bacteria
A0A534ZTZ4		bacteria
A0A534ZUW8		bacteria
A0A535ATW8		bacteria
A0A535AXJ6		bacteria
A0A535B7C3		bacteria
A0A535BBU3		bacteria
A0A535BLT9		bacteria
A0A535BU57		bacteria
A0A535BV67		bacteria
A0A535CDS2		bacteria
A0A535DPU9		bacteria
A0A535E203		bacteria
A0A535E8W7		bacteria
A0A535EGB4		bacteria
A0A535FLL8		bacteria
A0A535G6N6		bacteria
A0A535G6S2		bacteria
A0A535GC02		bacteria
A0A535GGW1		bacteria
A0A535HEI6		bacteria
A0A535HVV4		bacteria
A0A535I273		bacteria
A0A535INR7		bacteria
A0A535IT35		bacteria
A0A535JAV0		bacteria
A0A535JFJ1		bacteria
A0A535JS90		bacteria
A0A535K4D6		bacteria
A0A535KD91		bacteria
A0A535KPE2		bacteria
A0A535KZ11		bacteria
A0A535L0J3		bacteria
A0A535LVE3		bacteria
A0A535MLI4		bacteria
A0A535P4J4		bacteria
A0A535PDB9		bacteria
A0A535PHP6		bacteria
A0A535PUU9		bacteria
A0A535QPR6		bacteria
A0A535S8D4		bacteria
A0A535SGG6		bacteria
A0A535SR17		bacteria
A0A535TEK2		bacteria
A0A535THZ5		bacteria
A0A535U517		bacteria
A0A535UC54		bacteria
A0A535UFE0		bacteria
A0A535UN63		bacteria
A0A535V6K6		bacteria
A0A535VYB6		bacteria
A0A535WJ31		bacteria
A0A535WK42		bacteria
A0A535X2B4		bacteria
A0A535X8D3		bacteria
A0A535XRG5		bacteria
A0A535Y1A5		bacteria
A0A535YBQ7		bacteria
A0A535YJ19		bacteria
A0A535ZE45		bacteria
A0A536AEG6		bacteria
A0A536B4M1		bacteria
A0A536B7W0		bacteria
A0A536BHG6		bacteria
A0A536BUR1		bacteria
A0A536BXB9		bacteria
A0A536C9W1		bacteria
A0A536CRZ2		bacteria
A0A536D309		bacteria
A0A536D4S9		bacteria
A0A536DF88		bacteria
A0A536DIZ1		bacteria
A0A536DR79		bacteria
A0A536E6K9		bacteria
A0A536EP31		bacteria
A0A536EY03		bacteria
A0A536FRN4		bacteria
A0A536FVA9		bacteria
A0A536FXS1		bacteria
A0A536GBU4		bacteria
A0A536GHE5		bacteria
A0A536GTW5		bacteria
A0A536H6K3		bacteria
A0A536HL97		bacteria
A0A536I2H2		bacteria
A0A536I693		bacteria
A0A536J833		bacteria
A0A536JD02		bacteria
A0A536JXV6		bacteria
A0A536LRD6		bacteria
A0A536LY28		bacteria
A0A536MBQ7		bacteria
A0A536MVD7		bacteria
A0A536NU23		bacteria
A0A536NWH7		bacteria
A0A536P251		bacteria
A0A536PJ95		bacteria
A0A536PXR5		bacteria
A0A536R962		bacteria
A0A536RKD6		bacteria
A0A536RN71		bacteria
A0A537IR38		bacteria
A0A537JA88		bacteria
A0A537K3M2		bacteria
A0A537KWV4		bacteria
A0A537LGR6		bacteria
A0A537LWS4		bacteria
A0A537NJ36		bacteria
A0A537QNF5		bacteria
A0A537S1A5		bacteria
A0A537TV00		bacteria
A0A537V282		bacteria
A0A537V7W0		bacteria
A0A537X1A1		bacteria
A0A537XES5		bacteria
A0A537XVV5		bacteria
A0A537Y8A0		bacteria
A0A537YG09		bacteria
A0A537YNH5		bacteria
A0A537YP13		bacteria
A0A537Z6Z1		bacteria
A0A537ZBX2		bacteria
A0A537ZKX9		bacteria
A0A538AL62		bacteria
A0A538AVY4		bacteria
A0A538B652		bacteria
A0A538BGI8		bacteria
A0A538C008		bacteria
A0A538C091		bacteria
A0A538C5M8		bacteria
A0A538CYC5		bacteria
A0A538EYS1		bacteria
A0A538F4D8		bacteria
A0A538F8G8		bacteria
A0A538FDQ9		bacteria
A0A538FN53		bacteria
A0A538GGX3		bacteria
A0A538HEB3		bacteria
A0A538HIS6		bacteria
A0A538IHI0		bacteria
A0A538JFA3		bacteria
A0A538KTA1		bacteria
A0A538L8W7		bacteria
A0A538LG61		bacteria
A0A538LJN0		bacteria
A0A538LTJ0		bacteria
A0A538LWK3		bacteria
A0A538P059		bacteria
A0A538QFX6		bacteria
A0A538QMC2		bacteria
A0A538R346		bacteria
A0A538R3K9		bacteria
A0A538R495		bacteria
A0A538RC08		bacteria
A0A538RK82		bacteria
A0A538S341		bacteria
A0A538SXM8		bacteria
A0A540WMK2		bacteria
A0A542DXI7		bacteria
A0A542EFI8		bacteria
A0A542F503		bacteria
A0A542F6U8		bacteria
A0A542G961		bacteria
A0A542GLX5		bacteria
A0A542I481		bacteria
A0A542IAU8		bacteria
A0A542TII4		bacteria
A0A542X9G7		bacteria
A0A542YMN5		bacteria
A0A543AMI9		bacteria
A0A543CW99		bacteria
A0A543DLN4		bacteria
A0A543FWU2		bacteria
A0A543HG89		bacteria
A0A543IBL8		bacteria
A0A543IYD7		bacteria
A0A543K6P6		bacteria
A0A543P341		bacteria
A0A543PP77		bacteria
A0A544QT88		bacteria
A0A544QVP7		bacteria
A0A544QX89		bacteria
A0A544QXV1		bacteria
A0A544QYK4		bacteria
A0A544Y4E3		bacteria
A0A544YPY5		bacteria
A0A544Z3T7		bacteria
A0A545ARP3		bacteria
A0A553A3U1		bacteria
A0A553UUS3		bacteria
A0A554GCZ1		bacteria
A0A554UZC0		bacteria
A0A557XWD8		bacteria
A0A558AG68		bacteria
A0A559TCU7		bacteria
A0A560WE72		bacteria
A0A561E9N3		bacteria
A0A562GM51		bacteria
A0A5A9BV55		bacteria
A0A5A9X7D6		bacteria
A0A5B0KH17		bacteria
A0A5B0T4L0		bacteria
A0A5B7TD78		bacteria
A0A5B7TK22		bacteria
A0A5B7TMZ5		bacteria
A0A5B7XEE7		bacteria
A0A5B7XKV0		bacteria
A0A5B7XQZ1		bacteria
A0A5B9TQM5		bacteria
A0A5B9TVZ4		bacteria
A0A5C0SFY3		bacteria
A0A5C1BUX1		bacteria
A0A5C1M9G3		bacteria
A0A5C2H5L3		bacteria
A0A5C2HHG1		bacteria
A0A5C2M1H4		bacteria
A0A5C4JFS2		bacteria
A0A5C4LUU1		bacteria
A0A5C4YCB7		bacteria
A0A5C4YD84		bacteria
A0A5C5BVF0		bacteria
A0A5C5CZ23		bacteria
A0A5C5HA00		bacteria
A0A5C5T721		bacteria
A0A5C5TE98		bacteria
A0A5C5TI95		bacteria
A0A5C5UHU5		bacteria
A0A5C7DJA5		bacteria
A0A5C7FDW7		bacteria
A0A5C7QIM8		bacteria
A0A5C7QQJ1		bacteria
A0A5C8CDF8		bacteria
A0A5C8CJ98		bacteria
A0A5C8D528		bacteria
A0A5C8E7B3		bacteria
A0A5C8E8J5		bacteria
A0A5C8EG51		bacteria
A0A5C8EKD5		bacteria
A0A5C8FT86		bacteria
A0A5C8GCJ8		bacteria
A0A5C8GFJ1		bacteria
A0A5C8JWZ1		bacteria
A0A5C8L369		bacteria
A0A5C8PGP2		bacteria
A0A5C8PT50		bacteria
A0A5C9ADJ6		bacteria
A0A5C9AFB4		bacteria
A0A5C9AQ26		bacteria
A0A5D0EZB6		bacteria
A0A5D0N9Q0		bacteria
A0A5D0Q6D9		bacteria
A0A5D4KH54		bacteria
A0A5D4MCE6		bacteria
A0A5D4NP01		bacteria
A0A5D4TBA2		bacteria
A0A5D4TIH3		bacteria
A0A5D4Y1N6		bacteria
A0A5E7WYT6		eukaryota
A0A5F1EP09		bacteria
A0A5F1F775		bacteria
A0A5F1HXM5		bacteria
A0A5H3KEP6		bacteria
A0A5H3YAF6		bacteria
A0A5H5B5F6		bacteria
A0A5H5JXB7		bacteria
A0A5H5WRV8		bacteria
A0A5H6AJ48		bacteria
A0A5H6NX97		bacteria
A0A5H6T9Y7		bacteria
A0A5H7CWX9		bacteria
A0A5H7FS17		bacteria
A0A5H7IM19		bacteria
A0A5H7LIP6		bacteria
A0A5H8FKV7		bacteria
A0A5H8M504		bacteria
A0A5H8NLX2		bacteria
A0A5H8NWP8		bacteria
A0A5H8W1G9		bacteria
A0A5H9KJV2		bacteria
A0A5H9Q1N8		bacteria
A0A5H9VC29		bacteria
A0A5H9VMU7		bacteria
A0A5H9Z1R4		bacteria
A0A5I0AS24		bacteria
A0A5I0BIY7		bacteria
A0A5I0D1P8		bacteria
A0A5I0EZQ7		bacteria
A0A5I0KZV1		bacteria
A0A5I0MC17		bacteria
A0A5I0P1X6		bacteria
A0A5I0SLY6		bacteria
A0A5I0T0W1		bacteria
A0A5I0UX20		bacteria
A0A5I0Y2E4		bacteria
A0A5I0ZBT9		bacteria
A0A5I1AY26		bacteria
A0A5I1DEL1		bacteria
A0A5I1N486		bacteria
A0A5I2A7N8		bacteria
A0A5I2K4Q0		bacteria
A0A5I2X4R7		bacteria
A0A5I2XIA8		bacteria
A0A5I3D5G7		bacteria
A0A5I3V7L8		bacteria
A0A5I3YNU1		bacteria
A0A5I4BBM6		bacteria
A0A5I4KJL9		bacteria
A0A5I4U471		bacteria
A0A5I5A2D6		bacteria
A0A5I5DS31		bacteria
A0A5I5F0X1		bacteria
A0A5I5V352		bacteria
A0A5I6ID97		bacteria
A0A5I6QD67		bacteria
A0A5I7ZPL7		bacteria
A0A5I8HVS3		bacteria
A0A5I8V8S5		bacteria
A0A5I8WXW7		bacteria
A0A5I9B7W7		bacteria
A0A5I9RDR1		bacteria
A0A5J0GFK1		bacteria
A0A5J1M4Y3		bacteria
A0A5J4K622		bacteria
A0A5J4KZI2		bacteria
A0A5J4L1R7		unclassified
A0A5J4L8R4		unclassified
A0A5J5HKE5		bacteria
A0A5J5HN54		bacteria
A0A5J6FQS2		bacteria
A0A5J6QDA9		bacteria
A0A5J6RKM8		bacteria
A0A5J6V7P8		bacteria
A0A5J6W7J6		bacteria
A0A5K7YN84		bacteria
A0A5K7YPT5		bacteria
A0A5K7YRB4		bacteria
A0A5K7YWB2		bacteria
A0A5K7YZ35		bacteria
A0A5K7Z324		bacteria
A0A5K7ZA35		bacteria
A0A5K7ZAR3		bacteria
A0A5K7ZBV8		bacteria
A0A5K7ZII2		bacteria
A0A5K7ZMR2		bacteria
A0A5K7ZNA9		bacteria
A0A5K7ZP94		bacteria
A0A5K7ZQA2		bacteria
A0A5K7ZR29		bacteria
A0A5K8A5M4		bacteria
A0A5K8A8C7		bacteria
A0A5K8AHG4		bacteria
A0A5K8AI91		bacteria
A0A5K8AKN9		bacteria
A0A5L4RVG6		bacteria
A0A5L4WX26		bacteria
A0A5M4DCP3		bacteria
A0A5M6BJI1		bacteria
A0A5M7C201		bacteria
A0A5M8BUS1		bacteria
A0A5M9N7N3		bacteria
A0A5M9NXD7		bacteria
A0A5M9NXS8		bacteria
A0A5M9NZY6		bacteria
A0A5M9R4E8		bacteria
A0A5N0V8N5		bacteria
A0A5N1GM14		bacteria
A0A5N1GM18		bacteria
A0A5N4FMX1		bacteria
A0A5N6BNC5		bacteria
A0A5N8HF36		bacteria
A0A5N8HF74		bacteria
A0A5N9CSN8		bacteria
A0A5N9EIF7		bacteria
A0A5N9ELI5		bacteria
A0A5N9GK08		bacteria
A0A5N9GT31		bacteria
A0A5P0YI07		bacteria
A0A5P0ZGE9		bacteria
A0A5P0ZH35		bacteria
A0A5P1V0V9		bacteria
A0A5P1V1X1		bacteria
A0A5P1V569		bacteria
A0A5P2MBX2		bacteria
A0A5P3X8R2		bacteria
A0A5P3XF67		bacteria
A0A5P3XIF6		bacteria
A0A5P3XJB6		bacteria
A0A5Q2FGM9		bacteria
A0A5Q2K971		bacteria
A0A5Q2P660		bacteria
A0A5Q2TE31		bacteria
A0A5Q2W435		bacteria
A0A5Q3Q7X8		bacteria
A0A5Q4VFN4		bacteria
A0A5Q5AQR1		eukaryota
A0A5Q5DUY4		bacteria
A0A5R1YK00		bacteria
A0A5R8MLB9		bacteria
A0A5R8RCR9		bacteria
A0A5R9H7S0		bacteria
A0A5R9LP22		bacteria
A0A5S4H5K8		bacteria
A0A5S5MD05		bacteria
A0A5T0DTN4		bacteria
A0A5T0G9K5		bacteria
A0A5T0HCM1		bacteria
A0A5T0KG69		bacteria
A0A5T0P9Y2		bacteria
A0A5T0Q0Q9		bacteria
A0A5T0UN32		bacteria
A0A5T0YNX5		bacteria
A0A5T1BQF3		bacteria
A0A5T1BSD6		bacteria
A0A5T1CJX1		bacteria
A0A5T1F013		bacteria
A0A5T1JCD3		bacteria
A0A5T1T746		bacteria
A0A5T1VV17		bacteria
A0A5T1XAG2		bacteria
A0A5T1YM13		bacteria
A0A5T2AKU3		bacteria
A0A5T2BQ25		bacteria
A0A5T2GSW5		bacteria
A0A5T2U6R6		bacteria
A0A5T2VS93		bacteria
A0A5T3M3I2		bacteria
A0A5T5BNW6		bacteria
A0A5T5IJK0		bacteria
A0A5T7KRK1		bacteria
A0A5T7YAU5		bacteria
A0A5T8ETR8		bacteria
A0A5U2F9L3		bacteria
A0A5U2NKT1		bacteria
A0A5U3D485		bacteria
A0A5U3DH00		bacteria
A0A5U3ER61		bacteria
A0A5U4WTJ8		bacteria
A0A5U5YR51		bacteria
A0A5U6SLH4		bacteria
A0A5U7GM43		bacteria
A0A5U7LTZ5		bacteria
A0A5U8P5C2		bacteria
A0A5U8SFH4		bacteria
A0A5U9GTE6		bacteria
A0A5U9JDY9		bacteria
A0A5V1GWI4		bacteria
A0A5V1IYP5		bacteria
A0A5V2DC01		bacteria
A0A5V3GZE0		bacteria
A0A5V5AUP8		bacteria
A0A5V6HMT9		bacteria
A0A5V7Y1G8		bacteria
A0A5V8MTU5		bacteria
A0A5V8Y2M0		bacteria
A0A5V9GGR2		bacteria
A0A5W0G010		bacteria
A0A5W0IBM0		bacteria
A0A5W0L6L5		bacteria
A0A5W0Q8J8		bacteria
A0A5W1Q4U7		bacteria
A0A5W1SD20		bacteria
A0A5W1U7K1		bacteria
A0A5W2AFD4		bacteria
A0A5W2LSV8		bacteria
A0A5W2RHC4		bacteria
A0A5W2VGL1		bacteria
A0A5W3GLL4		bacteria
A0A5W3RIK0		bacteria
A0A5W4ZQ78		bacteria
A0A5W5KNI9		bacteria
A0A5W5WDZ9		bacteria
A0A5W7S0P3		bacteria
A0A5W8CB09		bacteria
A0A5W8MES7		bacteria
A0A5W9CLP0		bacteria
A0A5X0G973		bacteria
A0A5X1GV24		bacteria
A0A5X3P8H6		bacteria
A0A5X6EM74		bacteria
A0A5X7K9X4		bacteria
A0A5X9F8S1		bacteria
A0A5X9FIB6		bacteria
A0A5X9IJX1		bacteria
A0A5X9X8W8		bacteria
A0A5Y0UVM9		bacteria
A0A5Y2QIA8		bacteria
A0A5Y2SAK5		bacteria
A0A5Y2SF13		bacteria
A0A5Y2YHB3		bacteria
A0A5Y3B3L6		bacteria
A0A5Y3G2P3		bacteria
A0A5Y3L6H4		bacteria
A0A5Y3MQT7		bacteria
A0A5Y3UHK6		bacteria
A0A5Y3V0S0		bacteria
A0A5Y3VEZ6		bacteria
A0A5Y3XCT2		bacteria
A0A5Y6M4K8		bacteria
A0A5Y7A091		bacteria
A0A5Y7AK26		bacteria
A0A5Y7K589		bacteria
A0A5Y7LJ28		bacteria
A0A5Y7T329		bacteria
A0A5Y7WH20		bacteria
A0A5Y8SWQ1		bacteria
A0A5Y8V1R3		bacteria
A0A5Y8Y6C1		bacteria
A0A5Y9KB40		bacteria
A0A5Z0KSE7		bacteria
A0A5Z1B7B6		bacteria
A0A5Z1E5B5		bacteria
A0A5Z1RQX4		bacteria
A0A5Z2C421		bacteria
A0A5Z2DLI1		bacteria
A0A5Z4AFW1		bacteria
A0A5Z4D4S0		bacteria
A0A5Z4R2W7		bacteria
A0A5Z7ENY2		bacteria
A0A5Z7V3D6		bacteria
A0A5Z8QP31		bacteria
A0A5Z8YA04		bacteria
A0A602YWL4		bacteria
A0A603BD22		bacteria
A0A610RGV3		bacteria
A0A610WRF3		bacteria
A0A612C5P7		bacteria
A0A612L3A9		bacteria
A0A613Q444		bacteria
A0A615SW50		bacteria
A0A617I644		bacteria
A0A620QWK5		bacteria
A0A624F5B8		bacteria
A0A625WGZ0		bacteria
A0A626PKI1		bacteria
A0A627BGM8		bacteria
A0A627NG80		bacteria
A0A627YBM5		bacteria
A0A629W2X3		bacteria
A0A630HFA3		bacteria
A0A630N549		bacteria
A0A631RJG9		bacteria
A0A633AWH7		bacteria
A0A633QY63		bacteria
A0A634D0I8		bacteria
A0A636CY30		bacteria
A0A636K8I3		bacteria
A0A636P1U9		bacteria
A0A636X378		bacteria
A0A638QZ18		bacteria
A0A644SBN1		bacteria
A0A648TCP5		eukaryota
A0A649PUF7		bacteria
A0A650CL68		archaea
A0A650EKQ2		bacteria
A0A651FPR6		bacteria
A0A651FSS7		bacteria
A0A653GYG8		eukaryota
A0A653GYJ9		eukaryota
A0A653HAF3		eukaryota
A0A653HGT1		eukaryota
A0A657FPE0		bacteria
A0A657I0Z9		bacteria
A0A658IHL6		bacteria
A0A658NNT5		bacteria
A0A659K250		bacteria
A0A659QNW2		bacteria
A0A659R8Y9		bacteria
A0A659S395		bacteria
A0A660LU27		bacteria
A0A660NEZ6		bacteria
A0A660PC34		bacteria
A0A660PFG5		bacteria
A0A660PP62		bacteria
A0A660PXR1		bacteria
A0A660Q2F6		bacteria
A0A660Q877		bacteria
A0A660S4D0		bacteria
A0A660S600		bacteria
A0A660SMC8		bacteria
A0A660T0X1		bacteria
A0A660TAR5		bacteria
A0A660TBC9		bacteria
A0A660UB84		bacteria
A0A660VL26		bacteria
A0A660VSR4		bacteria
A0A661D4R7		bacteria
A0A661IB87		bacteria
A0A661IIN6		bacteria
A0A661IJY2		bacteria
A0A661IKB4		bacteria
A0A661ITT6		bacteria
A0A661IX01		bacteria
A0A661IZ65		bacteria
A0A661J2E4		bacteria
A0A661J2N4		bacteria
A0A661J8I9		bacteria
A0A661JI18		bacteria
A0A661JK49		bacteria
A0A661JLH1		bacteria
A0A661JMI4		bacteria
A0A661JMI5		bacteria
A0A661JN78		bacteria
A0A661JQT4		bacteria
A0A661JV33		bacteria
A0A661JWE2		bacteria
A0A661K164		bacteria
A0A661K5C4		bacteria
A0A661K6W1		bacteria
A0A661KAL7		bacteria
A0A661KC46		bacteria
A0A661KCT1		bacteria
A0A661KEZ1		bacteria
A0A661KIQ7		bacteria
A0A661KKC7		bacteria
A0A661KKM8		bacteria
A0A661KLN4		bacteria
A0A661KNV3		bacteria
A0A661KPX3		bacteria
A0A661KQD3		bacteria
A0A661KRQ5		bacteria
A0A661KUP6		bacteria
A0A661KXA1		bacteria
A0A661L0U3		bacteria
A0A661L5P1		bacteria
A0A661L7T0		bacteria
A0A661L9V8		bacteria
A0A661LCE8		bacteria
A0A661LMS6		bacteria
A0A661LQ41		bacteria
A0A661LTD7		bacteria
A0A661LUI8		bacteria
A0A661LZT0		bacteria
A0A661M5K0		bacteria
A0A661MA95		bacteria
A0A661MGW4		bacteria
A0A661MH72		bacteria
A0A661MPR9		bacteria
A0A661P4V1		bacteria
A0A661P9B1		bacteria
A0A661PDV8		bacteria
A0A661PZS0		bacteria
A0A661QJ20		bacteria
A0A661QMK0		bacteria
A0A661QNG3		bacteria
A0A661QNV0		bacteria
